id,host_id,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,reviews_per_month,price,listings_count,host_since,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_group_cleansed,property_type,room_type,bed_type,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification
338043,1717589,47.618804939681645,-122.31884911655987,5,1.0,1.0,3.0,1,1125,21,51,81,356,8,95.0,2.67,125.0,2,2012-02-07,96.0,f,t,f,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,strict,f,t
338091,1717589,47.61917438842803,-122.32184919122312,5,1.0,1.0,3.0,1,365,30,60,90,365,84,91.0,1.85,225.0,2,2012-02-07,96.0,f,t,f,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,strict,f,t
4701205,8306329,47.61681894491378,-122.32471227292963,2,1.0,1.0,1.0,1,1125,22,52,82,357,39,85.0,3.55,25.0,1,2013-08-21,69.0,f,t,t,Capitol Hill,Apartment,Shared room,Futon,f,moderate,f,f
7235573,37883624,47.623878151662346,-122.32624956914115,2,1.0,1.0,1.0,2,1125,30,60,90,365,8,98.0,1.48,140.0,1,2015-07-08,50.0,t,t,f,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,strict,f,f
1525972,286545,47.622057827443726,-122.31809470503485,2,1.0,2.0,1.0,2,7,24,54,84,359,31,93.0,1.07,190.0,1,2010-11-14,100.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,moderate,f,f
3626497,13546271,47.62297719312208,-122.32705078769804,2,1.0,1.0,1.0,1,1125,0,0,0,2,15,97.0,0.85,99.0,1,2014-03-26,0.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,moderate,f,f
8102064,42782914,47.62362859882143,-122.32688920823489,3,1.0,1.0,2.0,2,7,0,0,0,103,2,100.0,0.54,49.0,1,2015-08-28,100.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,strict,f,f
3759039,19245041,47.620001710545594,-122.31691482498042,2,2.0,1.0,1.0,1,1125,0,0,0,0,0,0.0,0.0,200.0,1,2014-07-31,0.0,f,t,t,Capitol Hill,House,Private room,Real Bed,f,moderate,f,f
4679983,1393266,47.614910604935424,-122.32611583170696,2,1.0,1.0,1.0,2,1125,8,24,50,316,24,97.0,2.01,59.0,3,2011-11-10,100.0,f,t,t,Capitol Hill,Apartment,Private room,Real Bed,f,flexible,f,f
430453,1393266,47.6139888733625,-122.32778916790994,2,1.0,1.0,1.0,2,7,30,60,90,365,48,97.0,1.46,149.0,3,2011-11-10,100.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,moderate,f,f
7940358,1393266,47.62108203619629,-122.31078468919785,5,2.0,2.0,2.0,2,1125,0,5,15,128,1,100.0,0.25,139.0,3,2011-11-10,100.0,f,t,t,Capitol Hill,House,Entire home/apt,Real Bed,f,flexible,f,f
7821003,11698717,47.62169511078001,-122.32668103353848,2,1.0,1.0,1.0,1,1125,0,1,1,5,2,100.0,1.62,65.0,1,2014-01-27,100.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,flexible,f,f
9939359,7696606,47.616690081481174,-122.32388187823368,2,1.0,0.0,1.0,1,1125,0,0,0,0,2,90.0,2.0,80.0,1,2013-07-24,100.0,f,t,f,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,flexible,f,f
745099,3907188,47.62824408871563,-122.31908712323093,1,1.0,1.0,1.0,1,1125,2,32,62,337,0,0.0,0.0,75.0,1,2012-10-18,0.0,f,t,t,Capitol Hill,House,Private room,Real Bed,f,flexible,f,f
8054518,20242835,47.62241455231983,-122.31266058844166,2,1.0,0.0,1.0,2,1125,25,52,82,357,8,95.0,1.88,97.0,1,2014-08-19,100.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,t,moderate,f,f
4277026,1969207,47.62161777097461,-122.3147647243398,2,1.0,1.0,1.0,3,1125,30,60,89,89,7,94.0,0.52,100.0,1,2012-03-19,0.0,t,t,f,Capitol Hill,House,Private room,Real Bed,f,flexible,f,f
4082250,753818,47.61796415255419,-122.32702718026084,2,1.0,1.0,1.0,3,1125,0,26,49,324,3,60.0,0.19,125.0,1,2011-06-28,100.0,f,t,f,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,strict,f,f
5637990,1346749,47.63504486804123,-122.3210173524308,4,2.0,2.0,2.0,1,1125,24,54,83,83,3,80.0,0.75,130.0,1,2011-10-28,75.0,f,t,t,Capitol Hill,House,Entire home/apt,Real Bed,f,moderate,f,f
2909809,3551193,47.62068699176834,-122.32748718482081,4,1.0,1.0,1.0,1,1125,30,60,90,365,11,96.0,0.55,132.0,1,2012-09-12,0.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,moderate,f,f
3884805,20089918,47.62276796990185,-122.32616812737476,4,1.0,1.0,2.0,2,7,25,55,85,355,1,100.0,0.81,150.0,1,2014-08-15,100.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,flexible,f,f
5395530,27967988,47.62659130945079,-122.32675561707369,2,1.0,1.0,2.0,1,30,15,45,75,350,17,95.0,1.77,115.0,1,2015-02-18,100.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,moderate,f,f
10295151,32689598,47.6234513557949,-122.32586528580913,4,1.0,1.0,2.0,1,1125,26,56,82,357,0,0.0,0.0,99.0,3,2015-05-05,80.0,f,t,f,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,strict,f,f
6288141,32689598,47.66001977262514,-122.34545775654188,6,1.0,2.0,6.0,2,1125,21,51,81,356,4,95.0,0.78,149.0,3,2015-05-05,80.0,f,t,f,Other neighborhoods,Apartment,Entire home/apt,Real Bed,f,strict,f,f
6289789,32689598,47.66025964397769,-122.344808988043,4,1.0,1.0,4.0,2,1125,22,52,82,357,1,100.0,0.86,119.0,3,2015-05-05,80.0,f,t,f,Other neighborhoods,Apartment,Entire home/apt,Real Bed,f,strict,f,f
5660792,5215312,47.61677145193078,-122.31758916284772,2,1.0,1.0,1.0,1,1125,21,44,74,346,41,93.0,4.47,120.0,1,2013-02-24,0.0,f,t,t,Capitol Hill,House,Private room,Real Bed,f,flexible,f,f
7435912,14943694,47.62234267824028,-122.31596051327186,2,1.0,1.0,1.0,2,1125,30,60,90,365,4,90.0,0.94,70.0,1,2014-04-30,90.0,f,t,f,Capitol Hill,Apartment,Private room,Real Bed,f,flexible,f,f
4768038,24596657,47.630100578970996,-122.3131190276804,2,1.0,1.0,1.0,2,1125,23,53,82,82,44,95.0,3.66,150.0,2,2014-12-07,90.0,f,t,t,Capitol Hill,Apartment,Private room,Real Bed,f,flexible,f,f
5297143,24596657,47.63223655955957,-122.31189764042162,2,1.0,1.0,1.0,2,1125,30,60,89,89,5,84.0,0.46,200.0,2,2014-12-07,90.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,moderate,f,f
1416279,3586338,47.62608125616626,-122.32539108072649,2,1.0,1.0,1.0,3,1125,0,4,33,64,29,93.0,1.48,145.0,1,2012-09-16,100.0,t,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,strict,f,f
9970609,807116,47.61890988258247,-122.31757100047257,2,1.0,1.0,1.0,1,1125,30,60,90,365,0,0.0,0.0,118.0,2,2011-07-11,80.0,f,t,t,Capitol Hill,Apartment,Private room,Real Bed,f,flexible,f,f
9970805,807116,47.62033253793437,-122.31620374219985,6,1.0,1.0,3.0,1,1125,30,60,90,365,1,100.0,1.0,39.0,2,2011-07-11,80.0,f,t,t,Capitol Hill,Apartment,Shared room,Real Bed,f,flexible,f,f
6835466,4433456,47.61553856706322,-122.32486055067112,2,1.0,1.0,1.0,3,1125,0,0,0,177,2,100.0,0.41,100.0,1,2012-12-18,0.0,f,t,f,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,strict,f,f
3418230,1445691,47.63588357175386,-122.32185741048349,4,1.0,1.0,3.0,3,1125,30,60,90,365,11,98.0,0.62,100.0,2,2011-11-27,100.0,f,t,t,Capitol Hill,House,Private room,Real Bed,f,moderate,f,f
1349175,1445691,47.63417398577591,-122.32223217998863,4,1.0,1.0,1.0,2,1125,19,33,63,338,158,96.0,5.25,80.0,2,2011-11-27,100.0,f,t,t,Capitol Hill,House,Private room,Real Bed,f,moderate,f,f
9843421,12934911,47.62445666150917,-122.31617075517336,4,1.0,1.0,3.0,7,1125,0,0,0,2,0,0.0,0.0,65.0,1,2014-03-08,100.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,flexible,f,f
3543791,7325453,47.61630367197482,-122.32357462265024,3,1.0,0.0,1.0,1,1125,0,0,11,259,6,97.0,1.41,115.0,1,2013-07-07,89.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,strict,f,f
3552006,17881151,47.62234371243157,-122.3258445481476,2,1.0,1.0,1.0,1,1125,0,26,56,331,28,98.0,1.56,149.0,1,2014-07-09,0.0,t,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,strict,f,f
4526943,23468733,47.62825488726389,-122.32619871707122,2,1.0,1.0,1.0,3,1125,30,60,90,365,4,70.0,0.94,155.0,1,2014-11-07,97.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,strict,f,f
7557951,39607395,47.62266250007002,-122.32792901166654,3,1.0,1.0,2.0,1,1125,0,4,4,140,3,100.0,0.7,100.0,1,2015-07-26,100.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,moderate,f,f
4808173,24165555,47.61620831594769,-122.31623624091156,3,1.0,1.0,1.0,1,1125,27,57,87,362,3,100.0,0.24,175.0,1,2014-11-25,0.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,flexible,f,f
4404126,10764824,47.61417353533865,-122.32692962667777,1,1.0,1.0,1.0,1,1125,14,25,25,25,22,98.0,5.12,70.0,1,2013-12-22,100.0,t,t,t,Capitol Hill,Apartment,Private room,Real Bed,t,flexible,f,f
7902137,2460676,47.61604487184054,-122.32644870952305,5,1.0,1.0,2.0,1,1125,6,21,37,300,38,97.0,8.09,84.0,1,2012-05-25,100.0,f,t,t,Capitol Hill,Apartment,Private room,Real Bed,t,flexible,f,f
8453633,30322585,47.624060519310206,-122.32778547297545,4,1.0,2.0,2.0,2,1125,8,26,56,331,1,100.0,0.86,175.0,1,2015-03-31,100.0,f,t,t,Capitol Hill,House,Entire home/apt,Real Bed,f,flexible,f,f
7179783,5662531,47.62075063118382,-122.31654111400472,2,1.0,1.0,1.0,1,1125,30,60,90,179,1,100.0,1.0,99.0,1,2013-03-28,100.0,f,t,t,Capitol Hill,Townhouse,Private room,Real Bed,f,flexible,f,f
7241235,37913323,47.61943955623935,-122.32059213050509,2,1.0,0.0,1.0,1,5,0,16,45,45,12,100.0,2.05,100.0,1,2015-07-08,100.0,t,t,f,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,flexible,f,f
6249458,32433212,47.6233648257769,-122.31900292919184,5,2.0,2.0,2.0,2,1125,29,59,89,363,13,98.0,1.6,259.0,1,2015-05-02,100.0,t,t,f,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,strict,f,f
1537246,7606108,47.624463289136344,-122.32469473893222,2,1.0,1.0,1.0,3,1125,0,0,0,266,55,97.0,1.91,139.0,1,2013-07-20,100.0,t,t,f,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,strict,f,f
841140,2496518,47.61701040487054,-122.32039966253305,4,1.0,2.0,2.0,4,21,27,57,87,176,13,98.0,0.36,185.0,1,2012-05-29,100.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,moderate,f,f
8735996,45834046,47.6202801596971,-122.32313035362606,2,1.0,0.0,1.0,1,1125,0,0,0,65,0,0.0,0.0,90.0,1,2015-10-05,100.0,f,t,f,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,flexible,f,f
1220471,6657721,47.61597844152745,-122.3269306302092,3,1.5,2.0,1.0,3,14,9,9,9,11,4,100.0,0.13,250.0,1,2013-05-30,0.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,strict,f,f
7369,19425,47.615397378101285,-122.32563956188248,2,1.0,1.0,1.0,1,1125,3,24,53,53,40,94.0,0.5,85.0,1,2009-05-30,0.0,f,t,f,Capitol Hill,Condominium,Entire home/apt,Real Bed,f,flexible,f,f
9137899,47588576,47.617731020380795,-122.32625037418256,3,1.0,1.0,1.0,3,1125,2,6,6,48,2,100.0,1.25,100.0,1,2015-10-27,100.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,strict,f,f
4831200,11946408,47.62419612651914,-122.32385000276804,2,1.0,0.0,1.0,1,10,0,0,0,275,4,100.0,0.33,80.0,1,2014-02-04,0.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,flexible,f,f
7871807,41487433,47.62509140962521,-122.3284345582903,1,1.0,1.0,1.0,1,1125,0,0,0,117,2,100.0,0.44,125.0,1,2015-08-14,0.0,f,t,t,Capitol Hill,House,Private room,Real Bed,f,flexible,f,f
8116395,21195629,47.62290084319067,-122.31504603128306,2,1.0,1.0,1.0,1,2,8,16,46,321,17,91.0,4.18,119.0,1,2014-09-11,100.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,flexible,f,f
6216116,32238651,47.621081805467604,-122.32680293881121,4,1.0,1.0,1.0,2,1125,3,3,3,226,9,84.0,1.17,90.0,1,2015-04-30,100.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,t,flexible,f,f
1686958,8904778,47.62696244833271,-122.31850820493194,3,1.5,2.0,2.0,1,1125,0,0,0,184,0,0.0,0.0,130.0,1,2013-09-17,0.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,moderate,f,f
5422881,26326126,47.62346221473713,-122.32733703099028,2,2.0,1.0,1.0,14,1125,0,29,32,126,0,0.0,0.0,82.0,1,2015-01-18,100.0,f,t,f,Capitol Hill,Apartment,Private room,Real Bed,f,flexible,f,f
6812054,35662043,47.62304256994192,-122.31938554306335,2,1.0,1.0,1.0,2,1125,30,60,90,365,4,95.0,0.64,212.0,1,2015-06-12,100.0,f,t,f,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,flexible,f,f
4231670,9499722,47.61786458893045,-122.32203006471323,3,1.0,2.0,1.0,3,1125,25,55,85,360,4,80.0,0.28,100.0,1,2013-10-18,80.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,moderate,f,f
6951415,1363490,47.62161272592611,-122.32061140917169,4,1.0,0.0,2.0,2,1125,0,9,9,57,16,95.0,2.54,95.0,1,2011-11-02,100.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,strict,f,f
7666155,5551020,47.614644569676955,-122.31683359763142,2,1.0,1.0,1.0,2,1125,0,0,0,129,2,100.0,0.4,239.0,1,2013-03-20,0.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,moderate,f,f
7601766,39863754,47.615931406057655,-122.32529675461357,3,1.0,1.0,1.0,1,1125,30,60,90,365,5,73.0,0.94,75.0,1,2015-07-28,43.0,f,t,t,Capitol Hill,Apartment,Private room,Futon,f,flexible,f,f
6954984,5260336,47.624242317672994,-122.3209224872884,3,1.0,1.0,2.0,1,1125,10,22,30,128,3,100.0,2.57,96.0,1,2013-02-28,100.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,moderate,f,f
8339428,31669424,47.616259721047676,-122.3255427664448,2,1.0,1.0,1.0,1,1125,0,0,0,0,14,99.0,5.19,90.0,4,2015-04-21,100.0,f,t,t,Capitol Hill,Condominium,Entire home/apt,Real Bed,t,strict,f,f
6474341,31669424,47.6861697316854,-122.37724756911915,4,1.5,1.0,1.0,1,1125,30,60,90,96,11,96.0,1.63,150.0,4,2015-04-21,100.0,f,t,t,Ballard,Townhouse,Entire home/apt,Real Bed,t,moderate,f,f
6557018,31669424,47.68514928756054,-122.37637643633059,4,1.0,2.0,2.0,1,1125,22,52,78,149,13,92.0,2.69,115.0,4,2015-04-21,100.0,f,t,t,Ballard,Loft,Entire home/apt,Real Bed,t,moderate,f,f
7870538,31669424,47.68713311470204,-122.37630760672914,8,2.5,3.0,3.0,1,1125,19,49,75,249,5,100.0,1.34,225.0,4,2015-04-21,100.0,f,t,t,Ballard,House,Entire home/apt,Real Bed,t,moderate,f,f
5160893,26690621,47.621477725258295,-122.31993078200205,2,1.0,1.0,1.0,1,3,21,51,81,356,105,95.0,9.38,80.0,1,2015-01-25,90.0,t,t,t,Capitol Hill,Apartment,Private room,Real Bed,f,moderate,f,f
7616507,900531,47.625008767378645,-122.32597613377762,6,1.0,2.0,3.0,1,30,22,52,54,187,17,96.0,3.38,200.0,2,2011-08-01,100.0,f,t,t,Capitol Hill,House,Entire home/apt,Real Bed,f,moderate,f,f
7614244,900531,47.62510349041335,-122.32652306493708,4,1.0,1.0,2.0,1,1125,27,54,54,181,1,0.0,1.0,105.0,2,2011-08-01,100.0,f,t,t,Capitol Hill,Apartment,Private room,Real Bed,f,flexible,f,f
23192,90437,47.6223660249933,-122.31591800037413,5,1.0,1.0,3.0,3,730,26,56,79,340,7,100.0,0.22,119.0,1,2010-03-09,100.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,strict,f,f
8241019,3246928,47.6232210054084,-122.31511476129879,2,1.0,0.0,1.0,2,1125,0,0,0,0,0,0.0,0.0,85.0,2,2012-08-13,100.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,moderate,f,f
4388148,3246928,47.62337906550224,-122.31210250764124,2,1.0,0.0,1.0,2,1125,25,55,84,84,58,94.0,3.99,85.0,2,2012-08-13,100.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,t,moderate,f,f
7618526,10981612,47.6174479875502,-122.3226247689252,2,2.0,1.0,1.0,2,1125,17,17,17,150,2,100.0,0.44,85.0,1,2014-01-03,0.0,f,t,t,Capitol Hill,Apartment,Private room,Real Bed,f,flexible,f,f
5930806,30793403,47.62479371030663,-122.32177211499076,2,1.5,1.0,1.0,1,1125,27,57,81,356,0,0.0,0.0,100.0,1,2015-04-07,86.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,flexible,f,f
9407989,48784263,47.61972993343194,-122.31691058825193,2,2.0,1.0,1.0,1,1125,0,0,0,28,0,0.0,0.0,150.0,1,2015-11-11,0.0,f,t,f,Capitol Hill,Condominium,Private room,Real Bed,f,flexible,f,f
6823597,35740581,47.620604114232044,-122.32200024109606,2,1.0,1.0,1.0,2,1125,30,60,90,365,23,98.0,3.47,140.0,1,2015-06-13,0.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,moderate,f,f
5537446,8688905,47.61491807893655,-122.32411175753724,3,1.0,1.0,1.0,1,1125,8,8,12,283,14,81.0,1.49,150.0,1,2013-09-07,70.0,f,t,t,Capitol Hill,Condominium,Entire home/apt,Real Bed,f,moderate,f,f
9436832,595610,47.62091213435827,-122.31491941075431,2,1.0,0.0,1.0,2,13,21,47,74,74,10,100.0,7.32,100.0,2,2011-05-17,100.0,t,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,t,moderate,f,f
6927016,595610,47.620988980468226,-122.31655611576565,2,1.0,0.0,1.0,2,13,20,47,72,72,50,94.0,8.38,100.0,2,2011-05-17,100.0,t,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,t,moderate,f,f
4906490,1380838,47.62590156734253,-122.32732926055529,8,1.5,4.0,3.0,2,10,0,0,0,2,2,100.0,0.2,350.0,1,2011-11-07,50.0,f,t,f,Capitol Hill,House,Entire home/apt,Real Bed,f,moderate,f,f
7773668,20983122,47.61456900610705,-122.32723580010256,2,1.0,1.0,1.0,1,14,23,50,66,341,18,100.0,3.78,69.0,1,2014-09-05,100.0,f,t,f,Capitol Hill,Apartment,Private room,Real Bed,f,strict,f,f
1039766,5724883,47.621998911538704,-122.32228238802095,1,1.0,1.0,1.0,1,21,22,47,77,352,147,89.0,4.8,60.0,1,2013-04-01,100.0,f,t,t,Capitol Hill,Apartment,Private room,Real Bed,t,strict,f,f
5078876,13309620,47.621740482578275,-122.31783945249023,5,2.5,2.0,2.0,2,30,18,28,28,28,13,98.0,3.94,225.0,2,2014-03-19,100.0,t,t,t,Capitol Hill,Townhouse,Entire home/apt,Real Bed,f,strict,f,f
6424859,13309620,47.62296851517282,-122.31891497064801,2,1.0,1.0,1.0,1,30,9,26,29,31,24,100.0,3.2,139.0,2,2014-03-19,100.0,t,t,t,Capitol Hill,House,Private room,Futon,f,strict,f,f
1539476,5425175,47.618943781711494,-122.32657315625907,1,1.0,1.0,1.0,4,1125,30,60,90,365,47,97.0,1.65,75.0,1,2013-03-12,100.0,t,t,t,Capitol Hill,Apartment,Private room,Real Bed,f,flexible,f,f
8626068,21259382,47.62073340316015,-122.31710321651511,2,1.0,0.0,1.0,2,10,0,0,0,71,0,0.0,0.0,100.0,1,2014-09-12,0.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,moderate,f,f
8150395,374596,47.618647968286155,-122.31531185006165,3,1.0,1.0,1.0,2,1125,17,26,55,55,6,96.0,1.62,93.0,1,2011-02-02,90.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,flexible,f,f
4824435,24693226,47.639487959227885,-122.32278303732865,4,1.5,2.0,2.0,3,1125,14,14,14,14,0,0.0,0.0,165.0,1,2014-12-10,100.0,f,t,t,Capitol Hill,Townhouse,Entire home/apt,Real Bed,f,moderate,f,f
3652612,3839959,47.618478658900145,-122.32452175311212,3,1.0,1.0,1.0,1,1125,30,60,90,365,23,93.0,1.39,150.0,1,2012-10-11,86.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,moderate,f,f
3570691,30604,47.617638860702755,-122.31467191118963,8,2.5,2.0,3.0,2,14,21,51,81,344,30,99.0,1.83,350.0,1,2009-08-09,100.0,t,t,t,Capitol Hill,House,Entire home/apt,Real Bed,f,strict,f,f
1204142,3896863,47.61856014026699,-122.32343883530544,2,1.0,1.0,1.0,2,200,5,25,55,288,96,94.0,3.04,138.0,1,2012-10-17,53.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,moderate,t,t
6769696,35444474,47.627673043538636,-122.32109340273813,2,1.0,1.0,1.0,2,5,21,43,63,338,0,0.0,0.0,138.0,1,2015-06-10,0.0,f,t,f,Capitol Hill,House,Private room,Real Bed,f,strict,f,f
5593981,16685525,47.624305732445954,-122.32826630804962,3,1.0,1.0,1.0,3,7,0,0,9,65,0,0.0,0.0,145.0,1,2014-06-11,100.0,f,t,f,Capitol Hill,Apartment,Entire home/apt,Real Bed,t,flexible,f,f
8673979,30667344,47.61865424428635,-122.31420909882591,2,1.0,0.0,1.0,1,180,30,60,90,365,4,90.0,1.33,115.0,1,2015-04-05,100.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,flexible,f,f
3404914,7507895,47.617978635158146,-122.32315848757608,2,1.0,1.0,1.0,3,1125,0,0,0,212,0,0.0,0.0,100.0,1,2013-07-15,0.0,f,t,f,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,strict,f,f
4782745,24659319,47.617395406586326,-122.3154730655367,2,1.0,1.0,1.0,1,1125,0,26,56,331,2,100.0,0.43,175.0,1,2014-12-09,0.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,flexible,f,f
4848255,24902894,47.63372310601172,-122.32234595010327,2,1.0,1.0,1.0,1,30,9,21,51,263,19,95.0,1.56,55.0,1,2014-12-16,100.0,f,t,t,Capitol Hill,House,Private room,Real Bed,f,moderate,f,f
2194715,11194155,47.62076458239214,-122.32578846058836,2,1.5,1.0,1.0,1,4,0,5,35,310,50,94.0,2.14,82.0,1,2014-01-11,100.0,f,t,t,Capitol Hill,Apartment,Private room,Real Bed,f,flexible,f,f
6659301,34370759,47.62359783232851,-122.3176817430903,2,1.0,2.0,1.0,2,1125,30,60,89,89,7,93.0,1.04,150.0,1,2015-05-27,100.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,moderate,f,f
5479566,10397429,47.62070303294121,-122.3188636083557,2,1.0,0.0,1.0,1,1125,25,55,85,360,1,80.0,0.68,68.0,1,2013-12-03,80.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,flexible,f,f
8273031,43608606,47.615035444462926,-122.3158877646662,6,2.0,2.0,3.0,5,1125,30,60,90,365,1,100.0,0.35,600.0,1,2015-09-07,100.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,moderate,f,f
7363701,19033543,47.62812597038292,-122.32723989774719,3,1.0,1.0,2.0,2,1125,4,34,64,339,11,90.0,2.01,149.0,1,2014-07-28,100.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,moderate,f,f
3930681,7953876,47.62301318621346,-122.32274204966193,3,1.0,1.0,1.0,1,65,0,0,0,0,52,93.0,3.26,111.0,1,2013-08-05,100.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,strict,f,f
7518794,16159031,47.61705478002011,-122.3259250498193,2,1.0,0.0,1.0,2,2,0,0,0,138,7,94.0,1.35,120.0,1,2014-05-30,0.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,flexible,f,f
8755762,45917623,47.6155126342199,-122.32264937400612,4,1.0,1.0,2.0,1,1125,9,28,58,330,15,92.0,9.0,96.0,1,2015-10-06,100.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,t,flexible,f,f
7535055,13835487,47.62098132147749,-122.32396375515577,2,1.0,1.0,1.0,3,1125,0,0,0,126,1,100.0,0.26,150.0,1,2014-04-02,0.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,flexible,f,f
4241862,22011088,47.63092742287478,-122.32456495810824,2,1.0,1.0,1.0,1,1125,0,0,0,2,22,92.0,1.47,100.0,1,2014-10-01,0.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,moderate,f,f
9509279,49275349,47.615061689782955,-122.32274003117756,2,1.0,1.0,1.0,1,3,27,57,87,362,4,80.0,2.93,100.0,1,2015-11-17,90.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,flexible,f,f
6822322,26394059,47.61587740300796,-122.3142967165866,4,1.0,1.0,2.0,2,1125,0,0,0,0,13,87.0,2.13,105.0,1,2015-01-20,80.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,moderate,f,f
2628010,106700,47.62304603450335,-122.32046539981424,6,2.0,2.0,2.0,2,1125,0,0,0,30,29,97.0,1.48,209.0,1,2010-04-11,0.0,t,t,f,Capitol Hill,Apartment,Entire home/apt,Real Bed,t,strict,f,f
4077920,5804983,47.615309193950864,-122.31838210781477,5,1.0,1.0,2.0,3,1125,0,0,0,51,1,100.0,0.19,250.0,1,2013-04-07,0.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,strict,f,f
10157880,20655766,47.62525475595666,-122.32608429992621,2,1.0,1.0,1.0,2,1125,11,37,66,66,0,0.0,0.0,82.0,1,2014-08-28,80.0,f,t,f,Capitol Hill,Apartment,Entire home/apt,Real Bed,t,flexible,f,f
4766173,1592704,47.62017090541074,-122.32383947183314,2,1.0,0.0,1.0,3,1125,0,0,28,28,11,91.0,0.93,110.0,1,2012-01-10,100.0,f,t,t,Capitol Hill,Apartment,Entire home/apt,Real Bed,f,moderate,f,f
